#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\brportuguese_Frontend.bin
#	File created on: 19.04.2026 17:30:24
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Frontend
0	AUTO	WII_CONTROLLER_SAFETY	Please ensure that the Wii Remote strap is attached, and that nothing in the surrounding vicinity might be knocked over by moving the controller. ^
0	AUTO	STAT_BEST_SCORE	Melhor Pontuação de Corrida
0	390169E2	0x390169E2	BRIDE VERMELHO
0	AUTO	CREW_VINYL_EDIT	Você não pode editar vinis que já vem com o carro de seu parceiro.
0	AUTO	CARNAME_ASTON_MARTIN_DB9	Aston Martin DB9
0	3AFAFC03	0x3AFAFC03	GAIOLAS
0	3AFAFC04	0x3AFAFC04	COCKPIT DE CORRIDA 01
0	3AFAFC05	0x3AFAFC05	COCKPIT DE CORRIDA 02
0	3B204FF6	0x3B204FF6	CHARGESPEED
0	3B4C017E	0x3B4C017E	SPEEDHUNTERS
0	3C46385E	0x3C46385E	SPEEDHUNTERS
0	AUTO	CM_SET_AS_WINGMAN	Ativar
0	3CC4DB39	0x3CC4DB39	VERTEX
0	AUTO	STAT_BEST_LAP_TIME	Melhor Tempo de Volta
0	AUTO	CART_ITEM_DESC_AS_FRONT_WHEEL	RODAS TRANSFORMÁVEIS
0	3D960235	0x3D960235	SPARCO
0	AUTO	PART_WHEEL_5ZIGEN_1	5ZIGEN FN01R
0	AUTO	PART_WHEEL_5ZIGEN_2	5ZIGEN SUPERSIX
0	AUTO	PART_WHEEL_5ZIGEN_3	5ZIGEN 5ZR
0	AUTO	PART_WHEEL_5ZIGEN_4	5ZIGEN GN+
0	AUTO	PART_WHEEL_5ZIGEN_5	5ZIGEN GRAVIS 1
0	AUTO	MENU_CM_UNLOCK_NEW_CREW	Você desbloqueou um novo membro de equipe. Você pode contratar este novo membro na página 'Minha Equipe'
0	AUTO	CARNAME_NISSAN_SKYLINE	Nissan Skyline GT-R R34
0	AUTO	PART_SPA_DECAL_141	Carbono Logo
0	AUTO	CUST_PERF_MENU_NITROUS	NITRO
0	3ECF632D	0x3ECF632D	RS PANTERA
0	AUTO	MC_CONFIRM_SAVE_PROFILE	Salvar?
0	3EFB23E5	0x3EFB23E5	ENKEI
0	AUTO	MENU_MAIN_STATISTICS	ESTATÍSTICAS
0	AUTO	MENU_QUICKRACE_OPTIONS_MAX_OPPONENTS	Máximo de Oponentes
0	40427C61	0x40427C61	BIG COUNTRY LABS
0	406D14D0	0x406D14D0	RAZOR
0	AUTO	WINGMAN_DESC_CAREER_SAL	Desbloqueia kits de carroceria, capôs e entradas de ar transformáveis.
0	AUTO	CUST_MAINMENU_RIDEHEIGHT_TITLE	*REBAIXAMENTO*
0	AUTO	PART_KIT01_SKIRT	STAG
0	4181B49B	0x4181B49B	SPEEDHUNTERS
0	AUTO	MARKER_NAME_VINYLS	Melhorias de Vinil Únicas
0	AUTO	QUICK_RACE_TITLE_SPEEDTRAP	*RADAR*
0	AUTO	MENU_CM_POOL_EMTPY	Não há novos membros para contratar.
0	43C13E09	0x43C13E09	C-WEST CF
0	43C79B64	0x43C79B64	KRC JAPAN
0	4447AAEC	0x4447AAEC	AMERICAN RACING
0	AUTO	STAT_SPIKE_STRIPS_DODGED_TOTAL	Fura-Pneus Evitados (Total)
0	AUTO	MARKER_NAME_DESCRIPTION_BODYKIT	Uma melhoria de kit de carroceria única em qualquer um dos seus carros.
0	AUTO	WINGMAN_DESC_RACE_YUMI	Bônus de 25%% para o Nitro.
0	453DBCBE	0x453DBCBE	STOCK CF
0	453DBCBF	0x453DBCBF	TRITON
0	453DBCC0	0x453DBCC0	STORM
0	AUTO	CARNAME_MERCEDES_SL65	Mercedes-Benz SL65 AMG
0	AUTO	CUST_AUTOSCULPT_ZONE10	Zona 10
0	AUTO	STAT_RACES_LOST	Corridas Perdidas
0	AUTO	CUST_MAINMENU_VISUALS_TITLE	*VISUAIS*
0	45D81478	0x45D81478	CHARGE SPEED
0	AUTO	MARKER_NAME_RELEASE	Liberar carro da Apreensão
0	469D76E1	0x469D76E1	G-FACE
0	46A54196	0x46A54196	LUZ DE FREIOS
0	AUTO	MARKER_NAME_REDUCE_HEAT	Reduzir Pressão
0	AUTO	PART_WHEEL_CL_1	CENTER LINE DAGGER
0	AUTO	PART_WHEEL_CL_2	CENTER LINE INDY
0	AUTO	PART_WHEEL_CL_3	CENTER LINE RETRO
0	AUTO	PART_WHEEL_CL_4	CENTER LINE VIKING
0	AUTO	PART_WHEEL_OZ_1	O.Z. SUPERLEGGERA
0	AUTO	PART_WHEEL_OZ_2	O.Z. SUPERTURISMO
0	AUTO	PART_WHEEL_OZ_3	O.Z. OPERA
0	AUTO	PART_WHEEL_OZ_4	O.Z. SUPERLEGGERA III
0	AUTO	PART_WHEEL_OZ_5	O.Z. LEONARDO
0	AUTO	STAT_NUM_BUSTS	Número de Prisões
0	AUTO	CREW_MENU_FIRE	Demitir
0	AUTO	PART_KIT02_FRONT_BUMPER	SWEEPER
0	AUTO	CREW_BIO_INFO_HEIGHT	Altura:
0	489C4AB3	0x489C4AB3	STOCK CF
0	489C4AB4	0x489C4AB4	NO BADGE
0	489C4AB5	0x489C4AB5	NO BADGE CF
0	AUTO	CREW_TITLE_HIRE_CREW_MEMBER	*CONTRATAR MEMBRO*
0	AUTO	CUST_MAINMENU_WHEEL_PAINT_TITLE	*COR DA RODA*
0	AUTO	STAT_ROADBLOCKS_DODGED_TOTAL	Bloqueios Evitados (Total)
0	493808B0	0x493808B0	Audi RS4
0	49617FFC	0x49617FFC	ORIGINAL FC
0	496E11E0	0x496E11E0	C-WEST
0	AUTO	WII_SPLIT_PROMPT	Jogador 2 aperte o botão +
0	AUTO	HELP_CREW_STYLE	Estilo da Equipe
0	AUTO	PART_WHEEL_FOOSE_1	FOOSE SPEEDSTER
0	AUTO	PART_WHEEL_FOOSE_2	FOOSE SPLITZ
0	AUTO	PART_WHEEL_FOOSE_3	FOOSE NITROUS SILVER
0	AUTO	CUST_VINYL_GROUP_NUMBER	NÚMEROS
0	AUTO	MENU_QUICKRACE_OPTIONS_TRACKING_MODE	Modo de Jogo
0	AUTO	RC_WIN_01_CAREER_RACES_DESCRIPTION	Precisa Vencer Uma Corrida no modo Carreira
0	AUTO	MENU_MAIN_MY_CARS	MEUS CARROS
0	AUTO	CUST_VINYL_GROUP_TRIBALBODY	TRIBAL (CARROCERIA)
0	4D2EE4FB	0x4D2EE4FB	ORIGIN LAB
0	4D3B801E	0x4D3B801E	ROCKETBUNNY FC
0	AUTO	MARKER_CATEGORY_VISUAL	Melhorias Visuais Únicas
0	AUTO	MC_PROMPT_SAVE_AUTOLOGIN_INFO	Salvar suas informações de auto-login para o seu perfil?
0	AUTO	DEBUG_MENUSCREEN	Tela de Menu
0	4E054CD5	0x4E054CD5	GT3RS
0	4E28ECF1	0x4E28ECF1	IS300
0	4E48181E	0x4E48181E	KINGS
0	AUTO	MY_CARS_TITLE	*MEUS CARROS*
0	4EE009F1	0x4EE009F1	COR DA PINÇA
0	AUTO	CUST_VINYLS_MIRROR_OFF	Espelhamento
0	4F33AF9B	0x4F33AF9B	VIS
0	4F35F279	0x4F35F279	AROS FRONTAIS
0	AUTO	MARKER_CATEGORY_PARTS	Melhorias de Peças Únicas
0	AUTO	CARNAME_DODGE_VIPER	Dodge Viper SRT-10
0	AUTO	BOSS_BONUS_CARDS_INFO	Você pode selecionar %$d cartas de %s.
0	AUTO	CAREER_SELECT_CAR_CLASS_TITLE	*SELECIONE A CLASSE*
0	AUTO	CAR_SELECT_DIALOG_CANNOT_AFFORD_CAR_NOTIFICATION	Você não tem dinheiro o suficiente para comprar este carro.
0	AUTO	OL_STAT_LOSSES	Derrotas em Ranqueadas
0	AUTO	CARNAME_SHELBY_GT500_67	Shelby GT500
0	AUTO	STATS_DOWNLOADING	Baixando Status do jogador...
0	AUTO	CAR_CLASS_TESTING_SKIP_TRANSMISSION	Isto é apenas um teste, sem pressão para vencer. Divirta-se.
0	AUTO	CUST_VINYL_INNER_SHADOW_0	SOMBRA INTERNA
0	52013EDD	0x52013EDD	SPEEDHUNTERS CF
0	AUTO	CUST_MAINMENU_RIM_PAINT	COR DA RODA
0	534D565C	0x534D565C	SPEEDHUNTERS
0	5383498A	0x5383498A	CHEVELLE
0	AUTO	MARKER_NAME_DESCRIPTION_TRANSMISSION	Uma melhoria de transmissão única em qualquer um dos seus carros.
0	AUTO	REWARDS_OBJECTIVE_HEADER	Mini Objetivo
0	5534B711	0x5534B711	TOYO R888R
0	AUTO	STAT_FINISH_TIME	Tempo de Conclusão
0	55CCD1D4	0x55CCD1D4	SAMURAI
0	AUTO	MAIN_CARSELECT	SELECIONAR CARRO
0	AUTO	HELP_OFFLINE_REWARDS	Cartas de Recompensa
0	AUTO	CARNAME_CHEVROLET_CAMARO	Chevrolet Camaro SS
0	56A0592F	0x56A0592F	UNDERGROUND
0	AUTO	STAT_BEST_SPEEDTRAP	Melhor Radar
0	AUTO	CART_ITEM_DESC_AS_ROOF_SCOOP	ENTRADAS DE AR TRANSFORMÁVEIS
0	AUTO	WINGMAN_DESC_CAREER_COLIN	Desbloqueia rodas, aerofólios, ponteiras de escape e teto transformáveis.
0	57E0ACEA	0x57E0ACEA	SPEEDHUNTERS
0	57EA0CAB	0x57EA0CAB	ROLLCAGE 1
0	57EA0CAC	0x57EA0CAC	ROLLCAGE 2
0	AUTO	WINGMAN_DESC_CAREER_YUMI	10%% de desconto em partes de desempenho.
0	AUTO	WINGMAN_DESC_CAREER_NIKKI	Desconto de 10%% em todas as compras de carro.
0	585DCE4B	0x585DCE4B	STOCK YELLOW
0	AUTO	CROSS_SELL_NBA_LIVE	NBA LIVE 07
0	AUTO	CHAL_HEADER_SILVER	Prata
0	AUTO	STAT_ROADBLOCKS_DODGED	Bloqueios Evitados (Perseguição Única)
0	AUTO	CARNAME_SUBARU_IMPREZZAWRX	Subaru Impreza WRX STi
0	5AAFCD6C	0x5AAFCD6C	SPARCO BRANCO
0	AUTO	CUST_MAINMENU_WINDOW_TINT_TITLE	*INSUL-FILM*
0	AUTO	CUST_PARTS_EXHAUST_TITLE	*ESCAPAMENTO*
0	AUTO	PART_KIT08_SKIRT	SPEEDWAY
0	AUTO	MARKER_NAME_DESCRIPTION_IMPOUND	Você tem a opção de aumentar o número permitido de Impound em qualquer um dos seus carros em 1. O máximo permitido é 5 em qualquer carro.
0	AUTO	CUST_MAINMENU_PAINT	PINTURA
0	AUTO	CUST_MAINMENU_PARTS	PEÇAS
0	AUTO	PART_WHEEL_ROJA_1	RO_JA FORMULA 1
0	AUTO	PART_WHEEL_ROJA_2	RO_JA FORMULA 7
0	AUTO	PART_WHEEL_ROJA_3	RO_JA FORMULA 2
0	5C6D2B5C	0x5C6D2B5C	EXTREME DIMENSIONS
0	AUTO	CUST_MAINMENU_TITLE	*CUSTOMIZAÇÃO*
0	AUTO	MENU_QUICKRACE_TOP_ONLINE_GHOST	Sombra do Líder Atual
0	5D738B0E	0x5D738B0E	BBS
0	AUTO	CARNAME_MAZDA_MAZDASPEED3	Mazda Speed3
0	5E1A25F5	0x5E1A25F5	ROCKETBUNNY
0	5E22E52A	0x5E22E52A	SHIFT
0	5E22E52B	0x5E22E52B	HEART
0	5E22E52C	0x5E22E52C	LED
0	5E22E52D	0x5E22E52D	SPEEDHUNTERS
0	5E22E52E	0x5E22E52E	ZILLA
0	5E22E52F	0x5E22E52F	NUCLEAR
0	5E22E530	0x5E22E530	GRIM GLOW
0	AUTO	CAR_SELECT_DIALOG_RETURN_TO_FREE_ROAM	Voltar ao modo de exploração?
0	AUTO	CAR_SELECT_LEAVE_SHOP	Sair da Loja
0	5F92EEDF	0x5F92EEDF	WORKS
0	AUTO	MENU_CREW_LOGO_SAVE_CONFIRM	Salvar esta logo?
0	AUTO	MENU_CAREER_CUSTOMIZE_LOGO	CUSTOMIZAR LOGO
0	5FEFB01D	0x5FEFB01D	BOOT
0	AUTO	PART_KIT08_REAR_BUMPER	SPEEDWAY
0	AUTO	CUST_PERF_SLIDERS_TITLE	*AJUSTE DE %s*
0	AUTO	STAT_RACE_TITLE	*CORRIDA*
0	AUTO	STAT_TOP_SPEED	Maior Velocidade Máxima
0	60FCF862	0x60FCF862	CANARDS
0	AUTO	VINYLS_MEMORY_WARNING2	Remova vinis anteriormente instalados para abrir espaço.
0	61D2BC08	0x61D2BC08	ADESIVO TRASEIRO
0	AUTO	CART_ITEM_DESC_AS_SKIRT	SAIAS TRANSFORMÁVEIS
0	AUTO	CASTROL_CHEAT_UNLOCK_MSG	Você conseguiu dinheiro da Castrol!
0	62F631FA	0x62F631FA	ACE
0	62F631FB	0x62F631FB	ORION
0	62F631FC	0x62F631FC	GENESIS
0	6322D020	0x6322D020	VEILSIDE 2
0	63C04F4B	0x63C04F4B	ALTERNATIVE
0	AUTO	STAT_BEST_CHAIN_DRIFT_SCORE	Melhor Pontuação em Drift
0	AUTO	QR_INFO_TYPE	Tipo
0	AUTO	MAIN_MENU_TITLE_CREWS	*EQUIPES*
0	649AAC69	0x649AAC69	BRIDE PRETO
0	AUTO	MARKER_NAME_DESCRIPTION_SPOILER	Uma melhoria de Aerofólio única em qualquer um dos seus carros.
0	AUTO	QUICK_RACE_TITLE_CAR_SELECT	*SELECIONAR CARRO*
0	65586EAC	0x65586EAC	VEILSIDE
0	658AF9D7	0x658AF9D7	SHELBY
0	AUTO	PART_WHEEL_VOLK_1	VOLK TE37
0	AUTO	PART_WHEEL_VOLK_2	VOLK CE28
0	AUTO	PART_WHEEL_VOLK_3	VOLK GT-P
0	AUTO	DEMO_AUTOMOTIVE_LEGAL2_PAL	Cooper and the Cooper Tires logo are trademarks of Cooper Tire & Rubber Company. Dodge and HEMI are trademarks of DaimlerChrysler Corporation. Dodge Challenger Concept, Dodge HEMI and their trade dress are used under license by Electronic Arts.  © DaimlerChrysler Corporation 2006  The trademarks Lamborghini, Gallardo and all associated logos are used under license of Lamborghini ArtiMarca S.p.A., Italy. Mazda, RX-8, RX-7, Mazda3 MPS and all other associated marks, emblems and designs are used under approval of Mazda Motor Corporation.  Mitsubishi and Lancer Evolution names, emblems and body designs are trademarks and/or intellectual property rights of MITSUBISHI MOTORS CORPORATION and used under license to Electronic Arts Inc. The names and logos of all after market car part companies are trademarks of their respective owners and are used by permission.^
0	AUTO	CUST_AUTOSCULPT	Transformar
0	665DB513	0x665DB513	ORIGIN LAB
0	AUTO	CUST_PAINT_GROUP_IRIDESCENT	IRIDESCENTE
0	AUTO	STAT_RACES_WON	Corridas que Venceu
0	AUTO	CUST_VINYL_GROUP_FLAMEBODY	CHAMAS (CARROCERIA)
0	67903516	0x67903516	ORIGINAL FC
0	67A196A5	0x67A196A5	SCORPIOS
0	67A196A6	0x67A196A6	SCORPIOS
0	AUTO	PART_WHEEL_WORK_1	WORK VS SS
0	AUTO	PART_WHEEL_WORK_2	WORK VS-KF
0	AUTO	PART_WHEEL_WORK_3	WORK EUROLINE S2H
0	AUTO	PART_WHEEL_WORK_4	WORK EUROLINE FE
0	683B41D0	0x683B41D0	BUSHIDO
0	6844F958	0x6844F958	VEILSIDE 2
0	AUTO	STAT_BEST_SINGLE_SCORE	Melhor Velocidade em Radar
0	68BA2DDC	0x68BA2DDC	ORIGIN LAB
0	AUTO	CREW_BIO_INFO_RACE_STYLE	Estilo:
0	AUTO	MARKER_NAME_PINKSLIP	Documento do carro do Chefe
0	693B0151	0x693B0151	TEXTO 8
0	693B0152	0x693B0152	TEXTO 9
0	693C839F	0x693C839F	STOCK CF
0	693C83A0	0x693C83A0	RACE
0	693C83A1	0x693C83A1	RACE CF
0	693C83A2	0x693C83A2	DRIFT
0	693C83A3	0x693C83A3	DRIFT CF
0	693C83A4	0x693C83A4	VEILSIDE
0	693C83A5	0x693C83A5	GENKI 7
0	AUTO	PART_WHEEL_TENZO_1	TENZO PSYCHO
0	AUTO	PART_WHEEL_TENZO_2	TENZO RS-5
0	AUTO	PART_WHEEL_TENZO_3	TENZO SHU 10
0	AUTO	WINGMAN_DESC_CAREER_SAMSON	Zonas que você controla tem menos atenção da polícia.
0	AUTO	STATS_ERROR_DOWNLOADING_XBOX	Error downloading player's Xbox Live Stats.
0	AUTO	CHEAT_UNLOCK_1	Aston Martin DB9 (2005) Desbloqueado!
0	AUTO	CHEAT_UNLOCK_2	Dodge Charger SRT8 (2006) Desbloqueado!
0	AUTO	CHEAT_UNLOCK_3	Todas as Pistas Desbloqueadas!
0	AUTO	CHAL_INFO_TRACK	Pista
0	AUTO	CART_ITEM_DESC_VINYLS	NOVO DESIGN
0	6A7B78C3	0x6A7B78C3	BMW M6
0	6A93831C	0x6A93831C	RECARO AMARELO
0	AUTO	STAT_BEST_LAP	Melhor Volta
0	AUTO	CTRL_UNPLUGGED_BOOT_PS2	Um controle não foi inserido.^ Plugue um controle.
0	AUTO	CLASS_EXOTIC_DESCRIPTION	Exóticos são para puristas que amam velocidade. ^O que pode estragar um exótico é sempre o piloto, então se acha^ que consegue balancear o acelerador com o freio^ em uma curva, o carro faz o resto.
0	AUTO	HELP_VIEW_GAMER_CARD	Ver Carta de Gamer
0	AUTO	MY_CARS_DELETE_CAR_HELP	Deletar Carro
0	AUTO	STAT_CARS_UNLOCKED	Número de Carros Desbloqueados
0	6BE0D250	0x6BE0D250	VEILSIDE
0	AUTO	WII_CONTROL_SCREEN_INFO_6	place holder
0	AUTO	CUST_MAINMENU_PAINT_TITLE	*PINTURA*
0	6C82C753	0x6C82C753	RS PANTERA
0	6C96A4AC	0x6C96A4AC	NEON DUAL
0	AUTO	STAT_HEADER_GAMES_PLAYED	Vezes Jogadas
0	AUTO	CUST_AUTOSCULPT_ERROR	ERRO DE AUTOSCULPT
0	6DAEE6E8	0x6DAEE6E8	SPARCO YELLOW
0	AUTO	CUST_AUTOSCULPT_TITLE	*TRANSFORMAR*
0	AUTO	CUST_AUTOSCULPT_ZONE1	Zona 1
0	AUTO	CUST_AUTOSCULPT_ZONE2	Zona 2
0	AUTO	CUST_AUTOSCULPT_ZONE3	Zona 3
0	AUTO	CUST_AUTOSCULPT_ZONE4	Zona 4
0	AUTO	CUST_AUTOSCULPT_ZONE5	Zona 5
0	AUTO	CUST_AUTOSCULPT_ZONE6	Zona 6
0	AUTO	CUST_AUTOSCULPT_ZONE7	Zona 7
0	AUTO	CUST_AUTOSCULPT_ZONE8	Zona 8
0	AUTO	CUST_AUTOSCULPT_ZONE9	Zona 9
0	AUTO	CAREER_SELECT_CAR_CLASS_HELP	Selecione a Classe
0	AUTO	CUST_PART_MISSINGSTRING	Parte Faltando
0	AUTO	CUST_PAINT_GROUP_METALLIC	METÁLICO
0	AUTO	LANG_FINNISH_NO_TRANSLATION	SUOMI
0	700DD4F6	0x700DD4F6	FALKEN AZENIS RT660
0	70266405	0x70266405	D-MAX
0	AUTO	PART_KIT07_FRONT_BUMPER	SLIPSTREAM
0	AUTO	COMMON_RACETYPE_PURSUIT_KNOCKOUT	Eliminação de Perseguição
0	70B89C65	0x70B89C65	ROJA
0	AUTO	CAR_CLASS_INTRO	Seu carro foi destruído enquanto escapava do Cross. Selecione a classe do carro que você quer começar na carreira. Esta escolha afetará as partes e carros que você desbloqueia.
0	AUTO	GAME_OVER_TITLE	*FIM DE JOGO*
0	716F32E8	0x716F32E8	SPEEDHUNTERS
0	AUTO	CAR_CLASS_TUNER	Tuner
0	71C85F61	0x71C85F61	FALKEN AZENIS RT615K
0	AUTO	PART_KIT05_REAR_BUMPER	ARASHI
0	72087F12	0x72087F12	PTG EVO FC
0	AUTO	DEF_RACE_INFO_LAPS	Voltas:
0	AUTO	DEF_RACE_INFO_TYPE	Tipo:
0	72421229	0x72421229	GRIP
0	AUTO	BOSS_BONUS_CARDS_SELECTIONS_LEFT	Restantes: %$d
0	731F94DC	0x731F94DC	SEM DISTINTIVO
0	AUTO	PS2_START_MESSAGE	Aperte START no segundo controle
0	AUTO	MARKER_CATEGORY_DESC_PERFORMANCE	Os cartões de melhoria de Desempenho podem incluir qualquer uma das seguintes atualizações para sua Suspensão, Pneus, Freios, Motor, Transmissão, Nitro, Turbo ou Supercharger.
0	AUTO	DIALOG_MSG_CONFIRM_START_NEW_CAREER	Começar um novo jogo? Sua carreira atual será perdida.
0	73C9587A	0x73C9587A	BREMBO
0	73C9587B	0x73C9587B	STOPTECH
0	73C9587C	0x73C9587C	ENDLESS
0	73C9587D	0x73C9587D	WILWOOD
0	73C9587E	0x73C9587E	NFSU
0	73C9587F	0x73C9587F	BAER
0	73C95880	0x73C95880	K-SPORT
0	73C95881	0x73C95881	ROTORA
0	AUTO	STAT_BEST_CLOCKED_SPEEDTRAP	Maior Velocidade Registrada
0	744B89F5	0x744B89F5	GRAN TURISMO
0	AUTO	PART_KIT10_FRONT_BUMPER	CLASSIC
0	AUTO	PART_KIT05_SKIRT	ARASHI
0	74CFFD56	0x74CFFD56	BOMEX
0	74E658A1	0x74E658A1	C-WEST
0	7505B39D	0x7505B39D	EXTREME DIMENSIONS
0	75255511	0x75255511	G-FACE
0	AUTO	OL_TITLE_LEADERBOARD	*LIDERES*
0	75BE4674	0x75BE4674	MIRRORS
0	AUTO	OL_CD_KEY_REGISTRATION_TITLE	*CD KEY*
0	767D8FE6	0x767D8FE6	BRIDE AMARELO
0	AUTO	COMMON_FINISHED	Terminado
0	AUTO	CREW_BIO_INFO_SKILL	HABILIDADE:
0	AUTO	MENU_QUICKRACE_OPTIONS_PRACTICE	Não Ranqueado
0	AUTO	BOSS_BONUS_CARDS_TITLE	*CARTAS DO CHEFE*
0	AUTO	CARNAME_MITSUBISHI_LANCEREVO9	Mitsubishi Lancer
0	AUTO	OL_STAT_TOTAL_DISCONNECT_PERCENT	Desconexão Total %
0	AUTO	ON_TITLE_SELECT_TRANSMISSION	*SELECIONE A TRANSMISSÃO*
0	AUTO	LANG_DUTCH	Dutch
0	AUTO	LANG_ITALIAN_NO_TRANSLATION	ITALIANO
0	7ACE76A7	0x7ACE76A7	Mazda MX-5 Miata (NA)
0	AUTO	MARKER_NAME_DESCRIPTION_FREEBAIL	Saia da prisão de graça na próxima vez que for pego.
0	7C457857	0x7C457857	SUPERSPEED 1
0	7C457858	0x7C457858	VIS RACING
0	7C457859	0x7C457859	EREBUNI CORP
0	7C45785A	0x7C45785A	RAZZI
0	7C45785B	0x7C45785B	SUPERSPEED 2
0	7C45785C	0x7C45785C	VEILSIDE
0	7C45AB63	0x7C45AB63	SUPERSPEED 1
0	7C45AB64	0x7C45AB64	VIS RACING
0	7C45AB65	0x7C45AB65	EREBUNI CORP
0	7C45AB66	0x7C45AB66	RAZZI
0	7C45AB67	0x7C45AB67	SUPERSPEED 2
0	7C45AB68	0x7C45AB68	VEILSIDE
0	7C45B172	0x7C45B172	EREBUNI CORP 1
0	7C45B173	0x7C45B173	EREBUNI CORP 2
0	7C45B174	0x7C45B174	VEILSIDE
0	7C45B175	0x7C45B175	WINGS WEST 1
0	7C45B176	0x7C45B176	CHARGESPEED
0	7C45B177	0x7C45B177	EXTREME DIMENSIONS 1
0	7C45B178	0x7C45B178	C-WEST 1
0	7C45B179	0x7C45B179	WINGS WEST 2
0	7C45B17A	0x7C45B17A	DO-LUCK
0	7C45B1D5	0x7C45B1D5	SUPERSPEED 1
0	7C45B1D6	0x7C45B1D6	VIS RACING
0	7C45B1D7	0x7C45B1D7	EREBUNI CORP
0	7C45B1D8	0x7C45B1D8	RAZZI
0	7C45B1D9	0x7C45B1D9	SUPERSPEED 2
0	7C45B1DA	0x7C45B1DA	VEILSIDE
0	7C45B52F	0x7C45B52F	BLACKOUT
0	7C45B530	0x7C45B530	CARBON
0	7C45B531	0x7C45B531	BODY
0	7C816319	0x7C816319	CALIPERS
0	AUTO	MC_PROMPT_CREATE_CAREER	Você precisa de um novo perfil para começar uma Carreira. Criar perfil?
0	AUTO	MARKER_NAME_CASH	Recompensa Extra em Dinheiro
0	AUTO	MARKER_NAME_HOOD	Melhorias de Capô Únicas
0	AUTO	MARKER_NAME_RIMS	Melhorias de Rodas Únicas
0	AUTO	MARKER_NAME_TIRE	Melhorias de Pneus Únicas
0	AUTO	LEADERBOARD_TOP_SPEED	Vel. Máxima
0	7CBEA79B	0x7CBEA79B	HOOD LATCHES
0	AUTO	STATS_ERROR_DOWNLOADING	Error downloading player's Online stats.
0	AUTO	MENU_CREW_LOGO_HELP	Aqui é onde você personaliza a logo da sua equipe. Será mostrada no mapa e pode também ser colocada em seu carro como um vinil.
0	AUTO	SELECT_LANGUAGE	SELECIONE O IDIOMA
0	7D929C98	0x7D929C98	RECARO VERMELHO
0	7D99772B	0x7D99772B	ESTILO 01
0	7D99772C	0x7D99772C	ESTILO 02
0	7D99772D	0x7D99772D	ESTILO 03
0	7D99772E	0x7D99772E	ESTILO 04
0	7D99772F	0x7D99772F	ESTILO 05
0	7D997730	0x7D997730	ESTILO 06
0	7D997731	0x7D997731	ESTILO 07
0	7D997732	0x7D997732	CARBON
0	7DC244B9	0x7DC244B9	COLIBRIS
0	AUTO	CUST_VINYL_GROUP_BOSS	CHEFE
0	AUTO	CUST_VINYL_GROUP_CREW	LOGO DA EQUIPE
0	AUTO	CUST_VINYL_GROUP_LOGO	LOGO
0	AUTO	CUST_PART_PURCHASED	COMPRADO
0	7E6381B0	0x7E6381B0	BBS
0	AUTO	CUST_MAINMENU_AUTOSCULPT	TRANSFORMÁVEIS
0	AUTO	DEBUG_ICONSCROLLER	ICON SCROLLER(DEBUG)
0	AUTO	CART_ITEM_DESC_AS_HOOD	CAPÔ TRANSFORMÁVEL
0	AUTO	CART_ITEM_DESC_AS_ROOF	TETO TRANSFORMÁVEL
0	AUTO	CREW_BIO_INFO_NAME	Nome:
0	AUTO	CREW_BIO_INFO_ROLE	PAPEL:
0	AUTO	CREW_BIO_INFO_TYPE	TIPO:
0	AUTO	MENU_CAREER_CUSTOMIZE	CUSTOMIZAÇÃO
0	80AE0064	0x80AE0064	SPARCO VERMELHO
0	AUTO	CUST_MAINMENU_HEADLIGHT_COLOR	COR DO FAROL
0	AUTO	CARNAME_DODGE_CHARGER06	Dodge Charger SRT8
0	AUTO	CARNAME_DODGE_CHARGER69	Dodge Charger R/T
0	AUTO	MARKER_NAME_DESCRIPTION_PAINT	Uma melhoria de pintura única em qualquer um dos seus carros.
0	81564315	0x81564315	BOMEX
0	8171E94D	0x8171E94D	LIP FC
0	AUTO	CUST_PERF_MENU_BRAKES	FREIOS
0	AUTO	OL_TITLE_ONLINE_REWARD_CARDS	*CARTÖES DE RECOMPENSAS ONLINE*
0	AUTO	COMMON_CAMERA_CONTROLS_EXIT	SAIR DOS CONTROLES DE CÂMERA
0	AUTO	CUST_MAINMENU_HEADLIGHT_TITLE	*COR DO FAROL*
0	823CCD7F	0x823CCD7F	LIGHTWEIGHT FC
0	AUTO	CAR_SELECT_DIALOG_ADD_IMPOUND_BOX_NO_CARD	Você não tem nenhuma carta de aumento de strikes. Complete corridas para conseguir.
0	828E1DF6	0x828E1DF6	Nissan Skyline R32 GTR
0	AUTO	CUST_VINYL_DROP_SHADOW_0	Sombra 0
0	AUTO	SHOPPING_CART_DLG_INSTALL	Comprar todas estas partes?
0	AUTO	LANG_DANISH_NO_TRANSLATION	DANSK
0	AUTO	PART_KIT03_FRONT_BUMPER	SHADOW
0	AUTO	DEBUG_TEXTSCROLLER	Text Scroller
0	AUTO	OL_STAT_WINS	Vitorias Ranqueadas
0	AUTO	CUST_MAINMENU_VISUALS	VISUAIS
0	AUTO	PART_KIT02_REAR_BUMPER	SWEEPER
0	8402B03C	0x8402B03C	DO LUCK
0	8424DDB7	0x8424DDB7	SPARCO
