#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\brportuguese_Global.bin
#	File created on: 19.04.2026 17:30:34
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Global
0	AUTO	TIP_HIDING_SPOTS_HEADER	PONTOS CEGOS^
0	AUTO	VINYL_SPA_PART_SE_SHAPE	NFS CARBONO 4
0	AUTO	VINYL_SPA_PART_SE_TABLE	NFS CARBONO 5
0	AUTO	COMMON_ABBREV_MILES	MILHAS
0	AUTO	VINYL_PART_2T_JAGUARXK	DUPLO TOM
0	AUTO	PERFORMANCE_TUNE_HELP_SUSPENSION	Ajustar componentes de suspensão para sobresterço ou subesterço permite que você controle como o carro entra e sai de uma curva. Ajuste para sobresterço para manter a traseira solta ao entrar nas curvas ou ajuste para subesterço para fazer com que a dianteira empurre ao entrar nas curvas.
0	AUTO	VINYL_PART_TRIBALBODY01	TRIBAL (CARROCERIA) 1
0	AUTO	VINYL_PART_TRIBALBODY02	TRIBAL (CARROCERIA) 2
0	AUTO	VINYL_PART_TRIBALBODY03	TRIBAL (CARROCERIA) 3
0	AUTO	VINYL_PART_TRIBALBODY04	TRIBAL (CARROCERIA) 4
0	AUTO	VINYL_PART_TRIBALBODY05	TRIBAL (CARROCERIA) 5
0	AUTO	VINYL_PART_TRIBALBODY06	TRIBAL (CARROCERIA) 6
0	AUTO	VINYL_PART_TRIBALBODY07	TRIBAL (CARROCERIA) 7
0	AUTO	VINYL_PART_TRIBALBODY08	TRIBAL (CARROCERIA) 8
0	AUTO	VINYL_PART_TRIBALBODY09	TRIBAL (CARROCERIA) 9
0	AUTO	VINYL_PART_TRIBALBODY10	TRIBAL (CARROCERIA) 10
0	AUTO	VINYL_PART_TRIBALBODY11	TRIBAL (CARROCERIA) 11
0	AUTO	VINYL_PART_TRIBALBODY12	TRIBAL (CARROCERIA) 12
0	AUTO	PART_PERF_TRANSMISSION_TUNE_01	ACELERAÇÃO
0	AUTO	PART_PERF_TRANSMISSION_TUNE_02	VEL. MÁXIMA
0	AUTO	PART_NF_FRANCE	FRANÇA
0	AUTO	CTRL_UNPLUGGED_PS2USB	The USB wheel has been removed.^Please re-insert the USB wheel into the^USB connector, and press^the START button to continue.
0	AUTO	COMMON_ORDINAL_ZEROTH	th
0	AUTO	CONTROLLER_OPTION_VIBRATION	Vibração
0	AUTO	SMS_MESSAGE_039_FROM	Rod^
0	4AF1D2B7	0x4AF1D2B7	Pontiac Solstice GXP
0	AUTO	OPTIONS_HANDLING	Asistência de Direção
0	AUTO	PART_SE_CROSSES	CROSSES
0	AUTO	GAME_ACTION_GAMEBREAKER	SpeedBreaker
0	AUTO	STAT_NUMBER_OF_BUSTS	VEZES QUE FOI PRESO
0	AUTO	QUICK_RACE_INFO_AVG_SPEED	VEL. MÉDIA
0	AUTO	SMS_MESSAGE_047_SUBJECT	NITRO
0	AUTO	VINYL_PART_NUMBER0	NÚMERO 0
0	AUTO	VINYL_PART_NUMBER1	NÚMERO 1
0	AUTO	VINYL_PART_NUMBER2	NÚMERO 2
0	AUTO	VINYL_PART_NUMBER3	NÚMERO 3
0	AUTO	VINYL_PART_NUMBER4	NÚMERO 4
0	AUTO	VINYL_PART_NUMBER5	NÚMERO 5
0	AUTO	VINYL_PART_NUMBER6	NÚMERO 6
0	AUTO	VINYL_PART_NUMBER7	NÚMERO 7
0	AUTO	VINYL_PART_NUMBER8	NÚMERO 8
0	AUTO	VINYL_PART_NUMBER9	NÚMERO 9
0	AUTO	CARNAME_INFINITI_G35	Infiniti G35
0	AUTO	VINYL_PART_NIKKI_CHARGER06	NIKKI
0	AUTO	WII_CONTROL_BATTERY_LOW	The batteries are running low.  Please check the HOME Menu.
0	AUTO	MENU_COMMON_PHOTOMODE	MOSTRAR
0	AUTO	MENU_TITLE_EATRAX	*Músicas*
0	AUTO	BUSTED_UNSERVED_INFRAC	Infrações não Cumpridas
0	4C53D24F	0x4C53D24F	IBHERDESIGN
0	AUTO	PART_NF_GREECE	GRÉCIA
0	AUTO	TIP_REWARD_CARD_HEADER	CARTAS DE RECOMPENSA^
0	AUTO	KEYBOARD_SC_DECIMAL	.
0	AUTO	FMV_CREWSKILLS_FABRICATOR	FABRICADOR
0	AUTO	MENU_MAIN_SKIPFERACE	SkipFE Race DEBUG
0	AUTO	GAME_ACTION_CLUTCH	Embreagem
0	AUTO	TIP_GAME_OVER_DESC	Se você perder todos os seus carros e não tiver dinheiro sobrando para pagar suas multas, o jogo termina e você deve começar do início.^
0	AUTO	CREW_ROLE_MECHANIC	MECCANICA
0	4E181B9E	MW_VIEW_heat	Ver Pressão
0	4E8FBEB2	0x4E8FBEB2	EREBUNI CORP.
0	AUTO	VINYL_PART_MANUFACTURER_MITSUBISHI	MITSUBISHI
0	AUTO	BUSTED_TOTAL_COST	Custo Total
0	AUTO	OPTIONS_PIP	Rosto dos Rivais
0	AUTO	DEFENCE_CHALLENGE_INFO	Seu território está sendo atacado!^^Defenda-o, ou a equipe invasora vai tomá-lo automaticamente.
0	AUTO	PRIMARY_ROLE_BLOCKER	Bloqueador
0	AUTO	SMS_MESSAGE_057_SUBJECT	COM POUCO DINHEIRO
0	4F7BEB1E	0x4F7BEB1E	Porsche 991 Carrera S
0	4F7BEBE4	CARNAME_PORSCHE_997s	Porsche 997s
0	AUTO	COMMON_PRESS_START_MESSAGE	Please press Start on\second controller.
0	AUTO	MC_CONFIRM_AUTOSAVE_OVERWRITE_PS2	Autosave is saving your ALIAS. Are you sure you want to overwrite your existing ALIAS on the memory card (PS2) in MEMORY CARD slot 1? Previously saved information will be lost.
0	50035BEC	0x50035BEC	EREBUNI CORP.
0	AUTO	TIP_ON_GAMEMODES_DESC	Confira esses modos de jogo exclusivos online.^Em Eliminação de Perseguição, o último colocado em cada volta é transformado em um policial! Marque pontos de policial desruindo os pilotos restantes. ^Em Pega de Perseguição, um jogador começa como corredor, enquanto os outros começam como policiais em perseguição! Acabe com o Corredor para se tornar o novo Corredor!
0	AUTO	STAT_TIME_SPENT_RACER	TEMPO COMO CORREDOR
0	AUTO	QR_INFO_SKILL_HEADER	Habilidade
0	AUTO	VINYL_PART_NF_FINLAND	FINLÂNDIA
0	AUTO	SMS_MESSAGE_001_FROM	Angie
0	AUTO	UNLOCKABLE_MAZDA_SPEED3	Mazda Speed3 Unlocked!
0	AUTO	PART_PERF_SUSPENSION_1	Kit de Barra ^Estabilizadora de Grande Diâmetro
0	AUTO	PART_PERF_SUSPENSION_2	Amortecedores ^de Corrida Ajustáveis
0	AUTO	PART_PERF_SUSPENSION_3	Kit de Molas ^de Corrida
0	AUTO	PART_PERF_SUSPENSION_4	Kit de Buchas de Poliuretano
0	AUTO	PART_PERF_SUSPENSION_5	Braços de Controle ^Tubulares Superiores e Inferiores
0	AUTO	PART_PERF_SUSPENSION_6	Barras de Tração
0	AUTO	PART_PERF_SUSPENSION_7	Amortecedor de Torque do Motor
0	AUTO	PART_PERF_SUSPENSION_8	Kit de Cambagem Ajustável
0	AUTO	PART_PERF_SUSPENSION_9	Kit de Suspensão Coilover
0	AUTO	PART_PERF_ENGINE_1	Pistões de Corrida Forjados
0	AUTO	PART_PERF_ENGINE_2	Virabrequim de ^Corrida Forjado
0	AUTO	PART_PERF_ENGINE_3	Comando de ^Válvulas de Corrida
0	AUTO	PART_PERF_ENGINE_4	Sistema de ^Escape Cat-Back
0	AUTO	PART_PERF_ENGINE_5	Admissão de ^Alta Performance
0	AUTO	PART_PERF_ENGINE_6	Coletores de ^Escape Tratados
0	AUTO	PART_PERF_ENGINE_7	Sistema de ^Ignição de Alta Performance
0	AUTO	PART_PERF_ENGINE_8	Sistema de ^Combustível de Alto Volume
0	AUTO	PART_PERF_ENGINE_9	Cabeçotes Cilíndricos Polidos
0	AUTO	PART_HOOD_CF_10	BLOWN OVER FC
0	AUTO	PART_HOOD_CF_11	SPLITSIDE FC
0	AUTO	PART_HOOD_CF_12	SNYPER FC
0	AUTO	PART_HOOD_CF_13	CHARGED FC
0	AUTO	PART_HOOD_CF_14	CONTENDER FC
0	AUTO	PART_HOOD_CF_15	SHAKER FC
0	AUTO	PART_HOOD_CF_16	FORMULA FC
0	AUTO	PART_HOOD_CF_17	DJM HYDE FC
0	AUTO	PART_HOOD_CF_18	STRIKE FC
0	AUTO	PART_HOOD_CF_19	GT FC
0	AUTO	PART_HOOD_CF_20	MONGOOSE FC
0	AUTO	PART_HOOD_CF_21	RALLY FC
0	AUTO	PART_HOOD_CF_22	WEDGE FC
0	AUTO	PART_HOOD_CF_23	CIRCUIT FC
0	AUTO	PART_HOOD_CF_24	BLISTER FC
0	AUTO	PART_HOOD_CF_25	COLIX FC
0	AUTO	PART_HOOD_CF_26	FACTOR X FC
0	AUTO	PART_HOOD_CF_27	TSUNAMI FC
0	AUTO	PART_HOOD_CF_28	TWISTER FC
0	AUTO	PART_HOOD_CF_29	FUSION FC
0	AUTO	PART_HOOD_CF_30	AIROMAX FC
0	AUTO	PART_HOOD_CF_31	ERASER FC
0	AUTO	PART_HOOD_CF_32	TREMOR FC
0	AUTO	VINYL_PART_VIRUS_CANYON_CRAZE	CANYON CRAZE
0	AUTO	CARNAME_SHELBY_GT500_07	Shelby GT500
0	AUTO	HUD_PURSUIT_KNOCKOUT_HIGH_SCORE	%s SET HIGH SCORE
0	AUTO	VINYL_PART_TRIBAL01	TRIBAL 1
0	AUTO	VINYL_PART_TRIBAL02	TRIBAL 2
0	AUTO	VINYL_PART_TRIBAL03	TRIBAL 3
0	AUTO	VINYL_PART_TRIBAL04	TRIBAL 4
0	AUTO	VINYL_PART_TRIBAL05	TRIBAL 5
0	AUTO	VINYL_PART_TRIBAL06	TRIBAL 6
0	AUTO	VINYL_PART_TRIBAL07	TRIBAL 7
0	AUTO	VINYL_PART_TRIBAL08	TRIBAL 8
0	AUTO	VINYL_PART_TRIBAL09	TRIBAL 9
0	AUTO	VINYL_PART_TRIBAL10	TRIBAL 10
0	AUTO	VINYL_PART_TRIBAL11	TRIBAL 11
0	AUTO	VINYL_PART_TRIBAL12	TRIBAL 12
0	AUTO	VINYL_PART_TRIBAL13	TRIBAL 13
0	AUTO	VINYL_PART_TRIBAL14	TRIBAL 14
0	AUTO	VINYL_PART_TRIBAL15	TRIBAL 15
0	AUTO	VINYL_PART_TRIBAL16	TRIBAL 16
0	AUTO	VINYL_PART_TRIBAL17	TRIBAL 17
0	AUTO	VINYL_PART_TRIBAL18	TRIBAL 18
0	AUTO	VINYL_PART_TRIBAL19	TRIBAL 19
0	AUTO	VINYL_PART_TRIBAL20	TRIBAL 20
0	AUTO	VINYL_PART_TRIBAL21	TRIBAL 21
0	AUTO	VINYL_PART_TRIBAL22	TRIBAL 22
0	AUTO	VINYL_PART_TRIBAL23	TRIBAL 23
0	AUTO	VINYL_PART_TRIBAL24	TRIBAL 24
0	AUTO	VINYL_PART_TRIBAL25	TRIBAL 25
0	AUTO	DIALOG_MSG_JUMP_TO_EVENT	Ir ao Evento
0	AUTO	SMS_MESSAGE_005_SUBJECT	Hora de acabar com isso.
0	AUTO	VINYL_PART_AFTERMARKET_LOWENHART	LOWENHART
0	AUTO	CTRL_HUDACTION_PAUSEREQUEST	Pausar
0	AUTO	MENU_OPTIONS_GAMEPLAY	JOGO
0	AUTO	CAM_ACTION_PULLBACK	Empurrar Câmera
0	531D7845	0x531D7845	Nissan Skyline R33 GT-R
0	AUTO	VINYL_PART_AFTERMARKET_COMP_CAMS	COMP CAMS
0	AUTO	SMS_MESSAGE_002_FROM	Angie
0	538C2800	0x538C2800	RETROWAVE
0	AUTO	MC_SHADOW_TITLE	*SOMBRA*
0	AUTO	TIP_HEAT_HEADER	REDUZINDO A PRESSÃO^
0	AUTO	BUSTED_IMPOUND_MSG_CAN_NOT_PAY	Você não tem dinheiro suficiente para pagar as multas, então a polícia levou seu carro. Arranje um emprego de verdade ou pare de ser preso (ou recarregue seu perfil...)
0	AUTO	WM_RACE_TYPE_HEADER	Tipo de Corrida
0	AUTO	PHOTOMODE_CAPTURE_DIALOG_UPLOAD_ERROR	An error occurred while sending the Photo to NeedforSpeed.com.
0	AUTO	KEYBOARD_SC_RCONTROL	Right Ctrl
0	AUTO	PRIMARY_ROLE_RACER	Lançador
0	AUTO	COMMON_PHOTOMODE	Modo Foto
0	AUTO	DEMO_CONFIRM_RESTART_DEMO	Are you sure you want to restart the demo? All race progress will be lost.
0	AUTO	SMS_MESSAGE_003_FROM	Wolf
0	AUTO	CUST_LAYERMENU	*MENU DE CAMADAS*
0	AUTO	PART_ROOF_2_CF_DUAL	JETSTREAM FC DUPLO
0	AUTO	OL_MESSENGER	EA Messenger
0	AUTO	SMS_MESSAGE_015_SUBJECT	:(
0	AUTO	MENU_OPTIONS_VIDEO_TITLE	*VÍDEO/GRÁFICOS*
0	AUTO	VINYL_PART_AFTERMARKET_STREETGLOW	STREETGLOW
0	AUTO	COMMON_RACETYPE_CANYON	Desfiladeiro
0	AUTO	GAMEPAD_POV_DOWN	D-Pad Baixo
0	AUTO	GAMEPAD_POV_LEFT	D-Pad Esquerda
0	570EAFC8	0x570EAFC8	Nissan Silvia S15
0	AUTO	COMMON_DEFAULTS	Padrão
0	AUTO	CUST_VINYL_GROUP_STRIPE	LISTRAS
0	AUTO	CARNAME_PAGANI_ZONDA	Pagani Zonda F
0	AUTO	VINYL_PART_AFTERMARKET_G_RACING	G-RACING
0	AUTO	TIP_DYNAMIC_PURSUIT_BREAKERS_DESC	Durante uma perseguição intensa, você pode fazer com que caminhões grandes derrubem sua carga na estrada para retardar seus perseguidores.^
0	AUTO	PART_PERF_TRANS_1	Diferencial de ^Deslizamento Limitado
0	AUTO	PART_PERF_TRANS_2	Placa de Pressão ^de Alta Performance
0	AUTO	PART_PERF_TRANS_3	Disco de Embreagem ^de Alta Performance
0	AUTO	PART_PERF_TRANS_4	Volante Leve
0	AUTO	PART_PERF_TRANS_5	Corpo de Válvula ^de Alto Fluxo
0	AUTO	PART_PERF_TRANS_6	Sistema de Resfriamento^ de Óleo da Transmissão
0	AUTO	PART_PERF_TRANS_7	Eixo de Transmissão Leve
0	AUTO	PART_PERF_TRANS_8	Eixos de Corrida de Liga
0	AUTO	PART_PERF_TRANS_9	Kit de Troca Curta
0	580DF0A4	0x580DF0A4	STOCK CF
0	580DF0A5	0x580DF0A5	NO BADGE
0	580DF0A6	0x580DF0A6	NO BADGE CF
0	580DF0A7	0x580DF0A7	AUDIO SYSTEM
0	580DF0A8	0x580DF0A8	AUDIO SYSTEM CF
0	580DF0A9	0x580DF0A9	BODY PILLOW
0	AUTO	PART_UNIQUE_01	ÚNICO 1
0	AUTO	PART_UNIQUE_02	ÚNICO 2
0	AUTO	PART_UNIQUE_03	ÚNICO 3
0	AUTO	PART_UNIQUE_04	ÚNICO 4
0	AUTO	PART_UNIQUE_05	ÚNICO 5
0	AUTO	PART_UNIQUE_06	ÚNICO 6
0	AUTO	PART_UNIQUE_07	ÚNICO 7
0	AUTO	PART_UNIQUE_08	ÚNICO 8
0	AUTO	PART_UNIQUE_09	ÚNICO 9
0	AUTO	PART_UNIQUE_10	ÚNICO 10
0	AUTO	PART_UNIQUE_11	ÚNICO 11
0	AUTO	PART_UNIQUE_12	ÚNICO 12
0	AUTO	PART_UNIQUE_13	Fibra de Carbono
0	AUTO	SMS_MESSAGE_004_FROM	Wolf
0	AUTO	BULLET_TUTORIAL_DRIFT_01_A	Derrape seu carro nas curvas
0	AUTO	BULLET_TUTORIAL_DRIFT_01_B	Mantenha a maior velocidade possível
0	AUTO	BULLET_TUTORIAL_DRIFT_02_A	Conecte seus drifts de uma curva para outra
0	AUTO	BULLET_TUTORIAL_DRIFT_03_A	Derrape o mais próximo das paredes sem tocá-las
0	AUTO	BULLET_TUTORIAL_DRIFT_04_A	Bater na parede encerra seu drift.
0	58B9B8FC	0x58B9B8FC	ROLLCAGE 1
0	58B9B8FD	0x58B9B8FD	ROLLCAGE 2
0	AUTO	CS_NO_CARS_IN_LIST	Sem carros na lista
0	AUTO	OPTIONS_PC_OVER_BRIGHT	Bloom
0	AUTO	VINYL_PART_AFTERMARKET_GENTERA	GENTERA
0	AUTO	DEBUG_CUST_PART_ID	Part ID
0	AUTO	CUST_VINYL_GROUP_TRIBAL	TRIBAL
0	AUTO	PART_NF_MEXICO	MÉXICO
0	AUTO	KEYBOARD_SC_F1	F1
0	AUTO	KEYBOARD_SC_F2	F2
0	AUTO	KEYBOARD_SC_F3	F3
0	AUTO	KEYBOARD_SC_F4	F4
0	AUTO	KEYBOARD_SC_F5	F5
0	AUTO	KEYBOARD_SC_F6	F6
0	AUTO	KEYBOARD_SC_F7	F7
0	AUTO	KEYBOARD_SC_F8	F8
0	AUTO	KEYBOARD_SC_F9	F9
0	AUTO	KEYBOARD_SC_UP	Up Arrow
0	AUTO	PART_DECAL_100	Plasmaglow
0	AUTO	PART_DECAL_101	Power Slot
0	AUTO	PART_DECAL_102	Quaife
0	AUTO	PART_DECAL_103	Racing Hart Wheels
0	AUTO	PART_DECAL_104	Random Technology
0	AUTO	PART_DECAL_105	Ray's Engineering (Volk)
0	AUTO	PART_DECAL_106	REV Hard
0	AUTO	PART_DECAL_107	Revo Technik
0	AUTO	PART_DECAL_108	Richmond Gears
0	AUTO	PART_DECAL_109	RK Sport
0	AUTO	PART_DECAL_110	RO_JA Wheels
0	AUTO	PART_DECAL_111	ROTA
0	AUTO	PART_DECAL_112	Scorpion Exhaust
0	AUTO	PART_DECAL_113	Skunk2
0	AUTO	PART_DECAL_114	SLP Performance Parts Inc.
0	AUTO	PART_DECAL_115	Sparco
0	AUTO	PART_DECAL_116	Stillen
0	AUTO	PART_DECAL_117	Stop Tech
0	AUTO	PART_DECAL_118	Street Glow
0	AUTO	PART_DECAL_119	Streetspin
0	AUTO	PART_DECAL_120	TCI
0	AUTO	PART_DECAL_121	Tenzo R
0	AUTO	PART_DECAL_122	Thermal Research & Development
0	AUTO	PART_DECAL_123	TODA
0	AUTO	PART_DECAL_124	Toyo Tires
0	AUTO	PART_DECAL_125	TSW Wheels
0	AUTO	PART_DECAL_126	Turbonetics
0	AUTO	PART_DECAL_127	TYC
0	AUTO	PART_DECAL_128	Unorthodox Racing
0	AUTO	PART_DECAL_129	Venom
0	AUTO	PART_DECAL_130	VIS Racing
0	AUTO	PART_DECAL_131	Weiand
0	AUTO	PART_DECAL_132	Weld Racing
0	AUTO	PART_DECAL_133	Wilwood
0	AUTO	PART_DECAL_134	Wiseco
0	AUTO	PART_DECAL_135	Wolfrace
0	AUTO	PART_DECAL_136	Work Wheels
0	AUTO	PART_DECAL_137	XS Engineering
0	AUTO	PART_DECAL_138	Yokohama
0	AUTO	PART_DECAL_139	ZEX
0	AUTO	PART_DECAL_140	NFS  Logo
0	AUTO	PART_DECAL_141	Carbon Logo
0	AUTO	PART_DECAL_142	Manufacturer Logo
0	AUTO	SMS_MESSAGE_025_SUBJECT	Revanche
0	AUTO	WM_LEGEND_CAR_LOT	Concessionária
0	AUTO	VINYL_PART_ST_CHALLENGERN	DE FÁBRICA
0	AUTO	SMS_MESSAGE_005_FROM	Kenji
0	AUTO	PART_HEADLIGHT_1	BRANCO
0	AUTO	PART_HEADLIGHT_2	AZUL
0	AUTO	PART_HEADLIGHT_3	VERDE
0	AUTO	PART_HEADLIGHT_4	VERMELHO
0	AUTO	PART_HEADLIGHT_5	AMARELO
0	AUTO	PART_HEADLIGHT_6	LARANJA
0	AUTO	PART_HEADLIGHT_7	ROXO
0	AUTO	PART_HEADLIGHT_8	ROSA
0	AUTO	CUST_TOTALCASH	Dinheiro:
0	AUTO	CUST_TOTALCOST	Custo Total:
0	AUTO	CREW_MEMBER_000	DARIUS
0	AUTO	CREW_MEMBER_001	ANGIE
0	AUTO	CREW_MEMBER_002	KENJI
0	AUTO	CREW_MEMBER_003	WOLF
0	AUTO	CREW_MEMBER_004	FOOTY
0	AUTO	CREW_MEMBER_005	DUTCH
0	AUTO	CREW_MEMBER_006	STEFAN
0	AUTO	CREW_MEMBER_007	WES
0	AUTO	CREW_MEMBER_008	FERAL
0	AUTO	CREW_MEMBER_010	SARAH
0	AUTO	CREW_MEMBER_011	SAMSON
0	AUTO	CREW_MEMBER_012	LIZZY
0	AUTO	CREW_MEMBER_013	GATEWOOD
0	AUTO	CREW_MEMBER_014	HECTOR
0	AUTO	CREW_MEMBER_015	SANTHONY
0	AUTO	CREW_MEMBER_016	DALLAS
0	AUTO	CREW_MEMBER_017	FERREIRA
0	AUTO	CREW_MEMBER_020	YUMI
0	AUTO	CREW_MEMBER_021	ALI
0	AUTO	CREW_MEMBER_022	SIREN
0	AUTO	CREW_MEMBER_023	BAUXI
0	AUTO	CREW_MEMBER_024	HANZO
0	AUTO	CREW_MEMBER_025	CHO
0	AUTO	CREW_MEMBER_026	CLOWN
0	AUTO	CREW_MEMBER_027	MOON
0	AUTO	CREW_MEMBER_030	COLIN
0	AUTO	CREW_MEMBER_031	ILSA
0	AUTO	CREW_MEMBER_032	LOUIS
0	AUTO	CREW_MEMBER_033	BLAINE
0	AUTO	CREW_MEMBER_034	KAISER
0	AUTO	CREW_MEMBER_035	NIELSEN
0	AUTO	CREW_MEMBER_036	TUOMAS
0	AUTO	CREW_MEMBER_037	DEITER
0	AUTO	CREW_MEMBER_040	TORQ
0	AUTO	CREW_MEMBER_041	DOC
0	AUTO	CREW_MEMBER_042	ICEMAN
0	AUTO	CREW_MEMBER_043	SNIPS
0	AUTO	CREW_MEMBER_044	BURNE
0	AUTO	CREW_MEMBER_045	SPIDER
0	AUTO	CREW_MEMBER_046	MUMBLES
0	AUTO	CREW_MEMBER_047	ZHANG
0	AUTO	CREW_MEMBER_050	NESTO
0	AUTO	CREW_MEMBER_051	LUNA
0	AUTO	CREW_MEMBER_052	KATIE
0	AUTO	CREW_MEMBER_053	LOCO
0	AUTO	CREW_MEMBER_054	STINA
0	AUTO	CREW_MEMBER_055	GARCIA
0	AUTO	CREW_MEMBER_056	CHITO
0	AUTO	CREW_MEMBER_057	RASCAL
0	AUTO	CREW_MEMBER_060	GREFF
0	AUTO	CREW_MEMBER_061	MATTY T
0	AUTO	CREW_MEMBER_062	OTTO
0	AUTO	CREW_MEMBER_063	GOOSE
0	AUTO	CREW_MEMBER_064	SMURRAY
0	AUTO	CREW_MEMBER_065	CHONG
0	AUTO	CREW_MEMBER_066	SMILEY
0	AUTO	CREW_MEMBER_067	PAX
0	AUTO	CREW_MEMBER_070	ANGELO
0	AUTO	CREW_MEMBER_071	ROSS
0	AUTO	CREW_MEMBER_072	DOYLE
0	AUTO	CREW_MEMBER_073	PIKA
0	AUTO	CREW_MEMBER_074	TREY
0	AUTO	CREW_MEMBER_075	SHAOLIN
0	AUTO	CREW_MEMBER_076	KOOL BOY
0	AUTO	CREW_MEMBER_077	TINY EIGHT
0	AUTO	CREW_MEMBER_080	SAMUCA
0	AUTO	CREW_MEMBER_081	DEIRDRE
0	AUTO	CREW_MEMBER_082	MALLORY
0	AUTO	CREW_MEMBER_083	SUKI
0	AUTO	CREW_MEMBER_084	HAWK
0	AUTO	CREW_MEMBER_085	LIA
0	AUTO	CREW_MEMBER_086	DISCO
0	AUTO	CREW_MEMBER_087	BUNNY
0	AUTO	CREW_MEMBER_090	ALEX
0	AUTO	CREW_MEMBER_091	GIBSON
0	AUTO	CREW_MEMBER_092	JOEL
0	AUTO	CREW_MEMBER_093	TROND
0	AUTO	CREW_MEMBER_094	SQUEEK
0	AUTO	CREW_MEMBER_095	LAPIERRE
0	AUTO	CREW_MEMBER_096	MOLLY
0	AUTO	CREW_MEMBER_097	PAREDE
0	AUTO	CREW_MEMBER_100	NIKKI
0	AUTO	CREW_MEMBER_101	NEVILLE
0	AUTO	CREW_MEMBER_102	SAL
0	AUTO	CREW_MEMBER_103	MANIC
0	AUTO	CREW_MEMBER_104	CROSS
0	AUTO	VINYL_PART_2T_IMPREZAWRXSTI	DUPLO TOM
0	AUTO	TUTORIAL_HEADER_DRIFT	*DRIFT*
0	AUTO	WORLD_MAP_REPUTATION_HEADER	Reputação
0	AUTO	CUST_VINYL_GROUP_UNIQUE	ÚNICO
0	AUTO	VINYL_PART_REWARD_BLACK_HEARTS	BLACK HEARTS
0	AUTO	WM_LEGEND_RACE_WAR	Corrida de Guerra
0	AUTO	VINYL_PART_MANUFACTURER_VAUXHALL	VAUXHALL
0	AUTO	DEMO_DRIFT_RACE	Corrida de Drift
0	AUTO	PERCENTAGE_FILLER	%s%%
0	AUTO	VINYL_PART_BOSS_21ST_STREET	CHEFE
0	AUTO	SMS_MESSAGE_006_FROM	Kenji
0	AUTO	OPTIONS_HUD_SCORE	Pontuação
0	AUTO	OPTIONS_PC_CAR_REFLECTION_LOD	Reflexo nos Carros
0	AUTO	WM_INFO_HEADER_RACE_BEST_TIME	Melhor Tempo
0	AUTO	HUD_CANYON_PLAYER_BEHIND_SCORING_ZONE_LEG_ONE	FICANDO PARA TRÁS!
0	AUTO	HUD_CANYON_PLAYER_BEHIND_SCORING_ZONE_LEG_TWO	ULTRAPASSOU!
0	AUTO	MENU_SPLASH_START_PROMPT_REV	Pressione A
0	AUTO	HUD_COOLDOWN	SE ESCONDENDO
0	5E1F4402	0x5E1F4402	Volswagen Golf GTI MK.I
0	AUTO	PURSUIT_MILESTONE_01_DESC	Perseguição durou %s minutos. Dinheiro: %d
0	5E36B5CC	0x5E36B5CC	C-WEST
0	AUTO	SMS_MESSAGE_035_SUBJECT	FURA-PNEUS
0	AUTO	FMV_BOSS_LOST_DEFEATED	DERROTADO
0	AUTO	CTRL_GAMEACTION_SHIFTUP	Marcha Acima
0	AUTO	TIP_AUTOSCULPT_HEADER	TRANSFORMÁVEIS^
0	AUTO	SMS_MESSAGE_007_FROM	Darius
0	AUTO	CAR_SELECT_DIALOG_SELL_CAR	Vender este carro?
0	AUTO	COMMON_RACETYPE_DRIFT	Drift
0	AUTO	PART_PERF_TURBO_1	Turbo Estágio 1
0	AUTO	PART_PERF_TURBO_2	Intercooler Ar-Ar
0	AUTO	PART_PERF_TURBO_3	Controlador de Boost Manual
0	AUTO	PART_PERF_TURBO_4	Turbo Estágio 2
0	AUTO	PART_PERF_TURBO_5	Intercooler Ar-Água
0	AUTO	PART_PERF_TURBO_6	Blow Off Valve
0	AUTO	PART_PERF_TURBO_7	Turbo Estágio 3
0	AUTO	PART_PERF_TURBO_8	Válvula de Alívio^ Personalizada
0	AUTO	PART_PERF_TURBO_9	Controlador Eletrônico
0	AUTO	RC_FINISHED_CARD_CHYRON	Cartão de recompensa - %s concluído por completar - %s
0	AUTO	VINYL_PART_NF_CHINA	CHINA
0	AUTO	MENU_SPLASH_LICENSED_BY_NINTENDO	Licensed by Nintendo
0	AUTO	OPTIONS_PC_AA_0	Desl.
0	AUTO	OPTIONS_PC_AA_1	2X
0	AUTO	OPTIONS_PC_AA_2	4X
0	AUTO	OPTIONS_PC_AA_3	6X
0	6072A22F	0x6072A22F	WINGS WEST
0	AUTO	OPTIONS_PC_RAIN	Chuva
0	AUTO	VINYL_PART_NF_ITALY	ITÁLIA
0	AUTO	VINYL_PART_NF_JAPAN	JAPÃO
0	AUTO	VINYL_PART_MANUFACTURER_VOLKSWAGEN	VOLKSWAGEN
0	60FCF862	0x60FCF862	CANARDS
0	AUTO	COMMON_ABBREV_KMS	KMS
0	AUTO	COMMON_ABBREV_KPH	KM/H
0	AUTO	COMMON_ABBREV_MPH	MPH
0	AUTO	PART_NF_POLAND	POLÔNIA
0	AUTO	VINYL_PART_NF_SPAIN	ESPANHA
0	AUTO	SMS_MESSAGE_008_FROM	Darius
0	AUTO	COMMON_MAXIMUM	Máximo
0	6219557D	0x6219557D	BOTH
