#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\Mexican_Global.bin
#	File created on: 19.04.2026 16:38:12
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Global
0	AUTO	PART_SPOILER_19	TORNADO
0	AUTO	PART_SPOILER_20	VENOM
0	AUTO	PART_SPOILER_21	SWITCHBLADE
0	AUTO	PART_SPOILER_22	SIDEWINDER
0	AUTO	PART_SPOILER_23	IMPACT
0	AUTO	PART_SPOILER_24	GROUNDMASTER
0	AUTO	PART_SPOILER_25	DYNAMO
0	AUTO	PART_SPOILER_26	JOKER
0	AUTO	PART_SPOILER_27	PHOENIX
0	AUTO	PART_SPOILER_28	FISHTAIL
0	AUTO	PART_SPOILER_29	VIPER
0	AUTO	PART_SPOILER_30	EDGE
0	AUTO	VINYL_PART_AFTERMARKET_THERMAL	THERMAL
0	AUTO	SMS_MESSAGE_038_FROM	Pax^
0	AUTO	PART_PERF_TIRES_TUNE_01	DERRAPE
0	AUTO	PART_PERF_TIRES_TUNE_02	AGARRE
0	AUTO	VINYL_SPA_PART_SE_LIGHT	NFS CARBONO 2
0	AUTO	TIP_HIDING_SPOTS_HEADER	ESCONDITES
0	AUTO	VINYL_SPA_PART_SE_SHAPE	NFS CARBONO 4
0	AUTO	VINYL_SPA_PART_SE_TABLE	NFS CARBONO 5
0	AUTO	COMMON_ABBREV_MILES	MILLAS
0	AUTO	VINYL_PART_2T_JAGUARXK	DE DOS TONOS
0	AUTO	PERFORMANCE_TUNE_HELP_SUSPENSION	Ajustar la suspensión para curvas cerradas vs curvas abiertas, permite controlar cómo el coche entra y sale de una curva. Ajusta a curva cerrada para mantener la parte trasera suelta cuando entre a las curvas o ajusta a curva abierta para hacer que la parte delantera empuje cuando entre a las curvas.
0	AUTO	VINYL_PART_TRIBALBODY01	CARROCERÍA TRIBAL 1
0	AUTO	VINYL_PART_TRIBALBODY02	CARROCERÍA TRIBAL 2
0	AUTO	VINYL_PART_TRIBALBODY03	CARROCERÍA TRIBAL 3
0	AUTO	VINYL_PART_TRIBALBODY04	CARROCERÍA TRIBAL 4
0	AUTO	VINYL_PART_TRIBALBODY05	CARROCERÍA TRIBAL 5
0	AUTO	VINYL_PART_TRIBALBODY06	CARROCERÍA TRIBAL 6
0	AUTO	VINYL_PART_TRIBALBODY07	CARROCERÍA TRIBAL 7
0	AUTO	VINYL_PART_TRIBALBODY08	CARROCERÍA TRIBAL 8
0	AUTO	VINYL_PART_TRIBALBODY09	CARROCERÍA TRIBAL 9
0	AUTO	VINYL_PART_TRIBALBODY10	CARROCERÍA TRIBAL 10
0	AUTO	VINYL_PART_TRIBALBODY11	CARROCERÍA TRIBAL 11
0	AUTO	VINYL_PART_TRIBALBODY12	CARROCERÍA TRIBAL 12
0	AUTO	PART_PERF_TRANSMISSION_TUNE_01	ACELERACIÓN
0	AUTO	PART_PERF_TRANSMISSION_TUNE_02	VELOCIDAD MAX.
0	AUTO	PART_NF_FRANCE	FRANCIA
0	AUTO	CTRL_UNPLUGGED_PS2USB	El volante USB ha sido retirado.^Por favor vuelve a colocar el volante USB en el ^conector USB y oprime ^el botón START para continuar.
0	AUTO	COMMON_ORDINAL_ZEROTH	mo
0	AUTO	CONTROLLER_OPTION_VIBRATION	Vibración
0	AUTO	SMS_MESSAGE_039_FROM	Rod^
0	AUTO	OPTIONS_HANDLING	Asistencia de Manejo (???)
0	AUTO	PART_SE_CROSSES	CRUCES
0	AUTO	GAME_ACTION_GAMEBREAKER	Ralentizador de Tiempo
0	AUTO	STAT_NUMBER_OF_BUSTS	NÚMERO DE ARRESTOS
0	AUTO	QUICK_RACE_INFO_AVG_SPEED	VEL. PROMEDIO
0	AUTO	SMS_MESSAGE_047_SUBJECT	ÓXIDO NITROSO
0	AUTO	VINYL_PART_NUMBER0	NÚMERO 0
0	AUTO	VINYL_PART_NUMBER1	NÚMERO 1
0	AUTO	VINYL_PART_NUMBER2	NÚMERO 2
0	AUTO	VINYL_PART_NUMBER3	NÚMERO 3
0	AUTO	VINYL_PART_NUMBER4	NÚMERO 4
0	AUTO	VINYL_PART_NUMBER5	NÚMERO 5
0	AUTO	VINYL_PART_NUMBER6	NÚMERO 6
0	AUTO	VINYL_PART_NUMBER7	NÚMERO 7
0	AUTO	VINYL_PART_NUMBER8	NÚMERO 8
0	AUTO	VINYL_PART_NUMBER9	NÚMERO 9
0	AUTO	CARNAME_INFINITI_G35	Infiniti G35
0	AUTO	VINYL_PART_NIKKI_CHARGER06	NIKKI
0	AUTO	WII_CONTROL_BATTERY_LOW	
0	AUTO	MENU_COMMON_PHOTOMODE	EXHIBICIÓN
0	AUTO	MENU_TITLE_EATRAX	*EA TRAX*
0	AUTO	BUSTED_UNSERVED_INFRAC	Infracciones sin Presentar
0	AUTO	PART_NF_GREECE	GRECIA
0	AUTO	TIP_REWARD_CARD_HEADER	TARJETAS DE RECOMPENSA^
0	AUTO	KEYBOARD_SC_DECIMAL	.
0	AUTO	FMV_CREWSKILLS_FABRICATOR	FABRICANTE
0	AUTO	MENU_MAIN_SKIPFERACE	SkipFE Race DEBUG
0	AUTO	GAME_ACTION_CLUTCH	Clutch
0	AUTO	TIP_GAME_OVER_DESC	Si pierdes el último de tus Coches y no tienes dinero para pagar tus multas, el juego termina y debes iniciar desde el principio.^
0	AUTO	CREW_ROLE_MECHANIC	MECÁNICO
0	4E181B9E	MW_VIEW_heat	Ver Presión
0	AUTO	VINYL_PART_MANUFACTURER_MITSUBISHI	MITSUBISHI
0	AUTO	BUSTED_TOTAL_COST	Costo Total
0	AUTO	OPTIONS_PIP	Imágenes Simultáneas
0	AUTO	DEFENCE_CHALLENGE_INFO	¡Tu territorio está siendo atacado! Si decides no defender tu territorio, la Cuadrilla atacante se apoderará de él automáticamente.
0	AUTO	PRIMARY_ROLE_BLOCKER	Bloqueador
0	AUTO	SMS_MESSAGE_057_SUBJECT	EFECTIVO TERMINÁNDOSE
0	4F7BEBE4	CARNAME_PORSCHE_997s	Porsche 997s
0	AUTO	COMMON_PRESS_START_MESSAGE	Por Favor Oprime Start en\el segundo controlador
0	AUTO	MC_CONFIRM_AUTOSAVE_OVERWRITE_PS2	Autoguardado está guardando tu ALIAS. ¿Estas seguro de que quieres sobreescribir tu ALIAS en la  Memory Card (PS2) del MEMORY CARD slot 1? La información previamente guardada se perderá.
0	AUTO	TIP_ON_GAMEMODES_DESC	Checa los exclusivos modos de juego en línea .^En Persecución de eliminación: el último corredor de cada vuelta se volverá policía. Consigue puntos de policía frenando a los pilotos.^En Persecución por turnos: un jugador comienza como piloto y el resto como policías. Arresta al piloto para poder ser el nuevo piloto.
0	AUTO	STAT_TIME_SPENT_RACER	TIEMPO PASADO COMO CORREDOR
0	AUTO	QR_INFO_SKILL_HEADER	Habilidad
0	AUTO	VINYL_PART_NF_FINLAND	FINLANDIA
0	AUTO	SMS_MESSAGE_001_FROM	Angie
0	AUTO	UNLOCKABLE_MAZDA_SPEED3	¡Mazda Speed3 desbloqueado!
0	AUTO	PART_PERF_SUSPENSION_1	Juego de Barra de Balanceo de Amplio Diámetro
0	AUTO	PART_PERF_SUSPENSION_2	Amortiguadores de Carreras Ajustables
0	AUTO	PART_PERF_SUSPENSION_3	Juego de Muelles de Carreras
0	AUTO	PART_PERF_SUSPENSION_4	Juego de Bujes de Poliuretano
0	AUTO	PART_PERF_SUSPENSION_5	Barras de Control Tubulares.
0	AUTO	PART_PERF_SUSPENSION_6	Barras de Tracción
0	AUTO	PART_PERF_SUSPENSION_7	Amortiguador de Par de Torsión del Motor
0	AUTO	PART_PERF_SUSPENSION_8	Juego de Medición de Caída Ajustable
0	AUTO	PART_PERF_SUSPENSION_9	Juego de Suspensión con Espirales
0	AUTO	PART_PERF_ENGINE_1	Pistones Forjados para Carreras
0	AUTO	PART_PERF_ENGINE_2	Cigüeñal Forjado para Carreras
0	AUTO	PART_PERF_ENGINE_3	Árbol de Levas para Carreras
0	AUTO	PART_PERF_ENGINE_4	Sistema de Escape Cat-Back
0	AUTO	PART_PERF_ENGINE_5	Colector de Entrada de Alto Rendimiento
0	AUTO	PART_PERF_ENGINE_6	Cabezas de Escape Templadas
0	AUTO	PART_PERF_ENGINE_7	Sistema de Encendido de Alto Rendimiento
0	AUTO	PART_PERF_ENGINE_8	Sistema de Combustible de Alto Volumen
0	AUTO	PART_PERF_ENGINE_9	Cabezas de Cilindro Pulidas
0	AUTO	PART_HOOD_CF_10	BLOWN OVER CF
0	AUTO	PART_HOOD_CF_11	SPLITSIDE CF
0	AUTO	PART_HOOD_CF_12	SNYPER CF
0	AUTO	PART_HOOD_CF_13	CHARGED CF
0	AUTO	PART_HOOD_CF_14	CONTENDER CF
0	AUTO	PART_HOOD_CF_15	SHAKER CF
0	AUTO	PART_HOOD_CF_16	FORMULA CF
0	AUTO	PART_HOOD_CF_17	DJM HYDE CF
0	AUTO	PART_HOOD_CF_18	STRIKE CF
0	AUTO	PART_HOOD_CF_19	GT CF
0	AUTO	PART_HOOD_CF_20	MONGOOSE CF
0	AUTO	PART_HOOD_CF_21	RALLY CF
0	AUTO	PART_HOOD_CF_22	WEDGE CF
0	AUTO	PART_HOOD_CF_23	CIRCUIT CF
0	AUTO	PART_HOOD_CF_24	BLISTER CF
0	AUTO	PART_HOOD_CF_25	COLIX CF
0	AUTO	PART_HOOD_CF_26	FACTOR X CF
0	AUTO	PART_HOOD_CF_27	TSUNAMI CF
0	AUTO	PART_HOOD_CF_28	TWISTER CF
0	AUTO	PART_HOOD_CF_29	FUSION CF
0	AUTO	PART_HOOD_CF_30	AIROMAX CF
0	AUTO	PART_HOOD_CF_31	ERASER CF
0	AUTO	PART_HOOD_CF_32	TREMOR CF
0	AUTO	VINYL_PART_VIRUS_CANYON_CRAZE	LOCURA DE CAÑÓN
0	AUTO	CARNAME_SHELBY_GT500_07	Shelby GT500
0	AUTO	HUD_PURSUIT_KNOCKOUT_HIGH_SCORE	%s ESTABLECE LA PUNTUACIÓN MÁS ALTA
0	AUTO	VINYL_PART_TRIBAL01	TRIBAL 1
0	AUTO	VINYL_PART_TRIBAL02	TRIBAL 2
0	AUTO	VINYL_PART_TRIBAL03	TRIBAL 3
0	AUTO	VINYL_PART_TRIBAL04	TRIBAL 4
0	AUTO	VINYL_PART_TRIBAL05	TRIBAL 5
0	AUTO	VINYL_PART_TRIBAL06	TRIBAL 6
0	AUTO	VINYL_PART_TRIBAL07	TRIBAL 7
0	AUTO	VINYL_PART_TRIBAL08	TRIBAL 8
0	AUTO	VINYL_PART_TRIBAL09	TRIBAL 9
0	AUTO	VINYL_PART_TRIBAL10	TRIBAL 10
0	AUTO	VINYL_PART_TRIBAL11	TRIBAL 11
0	AUTO	VINYL_PART_TRIBAL12	TRIBAL 12
0	AUTO	VINYL_PART_TRIBAL13	TRIBAL 13
0	AUTO	VINYL_PART_TRIBAL14	TRIBAL 14
0	AUTO	VINYL_PART_TRIBAL15	TRIBAL 15
0	AUTO	VINYL_PART_TRIBAL16	TRIBAL 16
0	AUTO	VINYL_PART_TRIBAL17	TRIBAL 17
0	AUTO	VINYL_PART_TRIBAL18	TRIBAL 18
0	AUTO	VINYL_PART_TRIBAL19	TRIBAL 19
0	AUTO	VINYL_PART_TRIBAL20	TRIBAL 20
0	AUTO	VINYL_PART_TRIBAL21	TRIBAL 21
0	AUTO	VINYL_PART_TRIBAL22	TRIBAL 22
0	AUTO	VINYL_PART_TRIBAL23	TRIBAL 23
0	AUTO	VINYL_PART_TRIBAL24	TRIBAL 24
0	AUTO	VINYL_PART_TRIBAL25	TRIBAL 25
0	AUTO	DIALOG_MSG_JUMP_TO_EVENT	Ir directamente al evento
0	AUTO	SMS_MESSAGE_005_SUBJECT	Terminemos esto de una vez
0	AUTO	VINYL_PART_AFTERMARKET_LOWENHART	LOWENHART
0	AUTO	CTRL_HUDACTION_PAUSEREQUEST	Pausa
0	AUTO	MENU_OPTIONS_GAMEPLAY	JUEGO
0	AUTO	CAM_ACTION_PULLBACK	Hacer Cámara Hacia Atrás
0	AUTO	VINYL_PART_AFTERMARKET_COMP_CAMS	COMP CAMS
0	AUTO	SMS_MESSAGE_002_FROM	Angie
0	AUTO	MC_SHADOW_TITLE	
0	AUTO	TIP_HEAT_HEADER	BAJANDO LA PRESIÓN^
0	AUTO	BUSTED_IMPOUND_MSG_CAN_NOT_PAY	No puedes pagar las multas por lo que los polis se llevaron tu coche. Consigue una chamba de verdad o evita ser arrestado (o carga de nuevo tu perfil...).
0	AUTO	WM_RACE_TYPE_HEADER	Tipo de Carrera
0	AUTO	PHOTOMODE_CAPTURE_DIALOG_UPLOAD_ERROR	Sucedió un error mientras se mandaba la Foto a NeedforSpeed.com
0	AUTO	KEYBOARD_SC_RCONTROL	Control Derecho
0	AUTO	PRIMARY_ROLE_RACER	Coleador
0	AUTO	COMMON_PHOTOMODE	Modo de Foto
0	AUTO	DEMO_CONFIRM_RESTART_DEMO	¿Estás seguro que quieres reiniciar el demo? Todo progreso de la carrera se perderá.
0	AUTO	SMS_MESSAGE_003_FROM	Wolf
0	AUTO	CUST_LAYERMENU	*MENÚ DE CAPAS*
0	AUTO	PART_ROOF_2_CF_DUAL	JETSTREAM CF DUAL
0	AUTO	OL_MESSENGER	EA Messenger
0	AUTO	SMS_MESSAGE_015_SUBJECT	:(
0	AUTO	MENU_OPTIONS_VIDEO_TITLE	*VIDEO*
0	AUTO	VINYL_PART_AFTERMARKET_STREETGLOW	STREETGLOW
0	AUTO	COMMON_RACETYPE_CANYON	Cañón
0	AUTO	GAMEPAD_POV_DOWN	PDV Abajo
0	AUTO	GAMEPAD_POV_LEFT	PDV Izquierdo
0	AUTO	COMMON_DEFAULTS	Preestablecidos
0	AUTO	CUST_VINYL_GROUP_STRIPE	RAYAS
0	AUTO	CARNAME_PAGANI_ZONDA	Pagani Zonda F
0	AUTO	VINYL_PART_AFTERMARKET_G_RACING	G-RACING
0	AUTO	TIP_DYNAMIC_PURSUIT_BREAKERS_DESC	Si te persiguen de cerca, puedes hacer que grandes camiones dejen caer su carga en el camino para detener a tus perseguidores.^
0	AUTO	PART_PERF_TRANS_1	Diferencial de Deslizamiento Limitado
0	AUTO	PART_PERF_TRANS_2	Placa de Presión de Alto Rendimiento
0	AUTO	PART_PERF_TRANS_3	Disco de Embrague de Alto Rendimiento
0	AUTO	PART_PERF_TRANS_4	Volante de Embrague Ligero
0	AUTO	PART_PERF_TRANS_5	Válvula de Alto Flujo
0	AUTO	PART_PERF_TRANS_6	Sistema de Enfriamiento de la Transmisión
0	AUTO	PART_PERF_TRANS_7	Eje Impulsor Liviano
0	AUTO	PART_PERF_TRANS_8	Eje de Carreras de Aleaciones
0	AUTO	PART_PERF_TRANS_9	Juego de Cambios de Carrera Corta
0	AUTO	PART_UNIQUE_01	ÚNICO 1
0	AUTO	PART_UNIQUE_02	ÚNICO 2
0	AUTO	PART_UNIQUE_03	ÚNICO 3
0	AUTO	PART_UNIQUE_04	ÚNICO 4
0	AUTO	PART_UNIQUE_05	ÚNICO 5
0	AUTO	PART_UNIQUE_06	ÚNICO 6
0	AUTO	PART_UNIQUE_07	ÚNICO 7
0	AUTO	PART_UNIQUE_08	ÚNICO 8
0	AUTO	PART_UNIQUE_09	ÚNICO 9
0	AUTO	PART_UNIQUE_10	ÚNICO 10
0	AUTO	PART_UNIQUE_11	ÚNICO 11
0	AUTO	PART_UNIQUE_12	ÚNICO 12
0	AUTO	PART_UNIQUE_13	Fibra de Carbón
0	AUTO	SMS_MESSAGE_004_FROM	Wolf
0	AUTO	BULLET_TUTORIAL_DRIFT_01_A	Derrapa con tu coche en las curvas
0	AUTO	BULLET_TUTORIAL_DRIFT_01_B	Mantén la velocidad más rápida posible
0	AUTO	BULLET_TUTORIAL_DRIFT_02_A	Liga tus derrapes de una esquina a otra
0	AUTO	BULLET_TUTORIAL_DRIFT_03_A	Derrapa lo más cerca que puedas de los muros sin tocarlos
0	AUTO	BULLET_TUTORIAL_DRIFT_04_A	El pegar contra las paredes termina tu derrape
0	AUTO	CS_NO_CARS_IN_LIST	No hay coches en la lista
0	AUTO	OPTIONS_PC_OVER_BRIGHT	Sobre Brillo
0	AUTO	VINYL_PART_AFTERMARKET_GENTERA	GENTERA
0	AUTO	DEBUG_CUST_PART_ID	Part ID
0	AUTO	CUST_VINYL_GROUP_TRIBAL	TRIBAL
0	AUTO	PART_NF_MEXICO	MÉXICO
0	AUTO	KEYBOARD_SC_F1	F1.
0	AUTO	KEYBOARD_SC_F2	F2.
0	AUTO	KEYBOARD_SC_F3	F3.
0	AUTO	KEYBOARD_SC_F4	F4.
0	AUTO	KEYBOARD_SC_F5	F5.
0	AUTO	KEYBOARD_SC_F6	F6.
0	AUTO	KEYBOARD_SC_F7	F7.
0	AUTO	KEYBOARD_SC_F8	F8.
0	AUTO	KEYBOARD_SC_F9	F9.
0	AUTO	KEYBOARD_SC_UP	Flecha Hacia Arriba
0	AUTO	PART_DECAL_100	Plasmaglow
0	AUTO	PART_DECAL_101	Power Slot
0	AUTO	PART_DECAL_102	Quaife
0	AUTO	PART_DECAL_103	Racing Hart Wheels
0	AUTO	PART_DECAL_104	Random Technology
0	AUTO	PART_DECAL_105	Ray's Engineering (Volk)
0	AUTO	PART_DECAL_106	REV Hard
0	AUTO	PART_DECAL_107	Revo Technik
0	AUTO	PART_DECAL_108	Richmond Gears
0	AUTO	PART_DECAL_109	RK Sport
0	AUTO	PART_DECAL_110	RO_JA Wheels
0	AUTO	PART_DECAL_111	ROTA
0	AUTO	PART_DECAL_112	Scorpion Exhaust
0	AUTO	PART_DECAL_113	Skunk2
0	AUTO	PART_DECAL_114	SLP Performance Parts Inc.
0	AUTO	PART_DECAL_115	Sparco
0	AUTO	PART_DECAL_116	Stillen
0	AUTO	PART_DECAL_117	Stop Tech
0	AUTO	PART_DECAL_118	Street Glow
0	AUTO	PART_DECAL_119	Streetspin
0	AUTO	PART_DECAL_120	TCI
0	AUTO	PART_DECAL_121	Tenzo R
0	AUTO	PART_DECAL_122	Thermal Research & Development
0	AUTO	PART_DECAL_123	TODA
0	AUTO	PART_DECAL_124	Toyo Tires
0	AUTO	PART_DECAL_125	TSW Wheels
0	AUTO	PART_DECAL_126	Turbonetics
0	AUTO	PART_DECAL_127	TYC
0	AUTO	PART_DECAL_128	Unorthodox Racing
0	AUTO	PART_DECAL_129	Venom
0	AUTO	PART_DECAL_130	VIS Racing
0	AUTO	PART_DECAL_131	Weiand
0	AUTO	PART_DECAL_132	Weld Racing
0	AUTO	PART_DECAL_133	Wilwood
0	AUTO	PART_DECAL_134	Wiseco
0	AUTO	PART_DECAL_135	Wolfrace
0	AUTO	PART_DECAL_136	Work Wheels
0	AUTO	PART_DECAL_137	XS Engineering
0	AUTO	PART_DECAL_138	Yokohama
0	AUTO	PART_DECAL_139	ZEX
0	AUTO	PART_DECAL_140	Logotipo de la NFS
0	AUTO	PART_DECAL_141	Logotipo de Carbón
0	AUTO	PART_DECAL_142	Logotipo de Fabricante
0	AUTO	SMS_MESSAGE_025_SUBJECT	Es el momento de vengarse
0	AUTO	WM_LEGEND_CAR_LOT	Lote de Coches
0	AUTO	VINYL_PART_ST_CHALLENGERN	EXISTENCIA
0	AUTO	SMS_MESSAGE_005_FROM	Kenji
0	AUTO	PART_HEADLIGHT_1	BLANCO
0	AUTO	PART_HEADLIGHT_2	AZUL
0	AUTO	PART_HEADLIGHT_3	VERDE
0	AUTO	PART_HEADLIGHT_4	ROJO
0	AUTO	PART_HEADLIGHT_5	AMARILLO
0	AUTO	PART_HEADLIGHT_6	NARANJA
0	AUTO	PART_HEADLIGHT_7	MORADO
0	AUTO	PART_HEADLIGHT_8	ROSA
0	AUTO	CUST_TOTALCASH	Efectivo:
0	AUTO	CUST_TOTALCOST	Costo Total:
0	AUTO	CREW_MEMBER_000	DARIUS
0	AUTO	CREW_MEMBER_001	ANGIE
0	AUTO	CREW_MEMBER_002	KENJI
0	AUTO	CREW_MEMBER_003	WOLF
0	AUTO	CREW_MEMBER_004	FOOTY
0	AUTO	CREW_MEMBER_005	DUTCH
0	AUTO	CREW_MEMBER_006	STEFAN
0	AUTO	CREW_MEMBER_007	WES
0	AUTO	CREW_MEMBER_008	FERAL
0	AUTO	CREW_MEMBER_010	SARAH
0	AUTO	CREW_MEMBER_011	SAMSON
0	AUTO	CREW_MEMBER_012	LIZZY
0	AUTO	CREW_MEMBER_013	GATEWOOD
0	AUTO	CREW_MEMBER_014	HECTOR
0	AUTO	CREW_MEMBER_015	SANTHONY
0	AUTO	CREW_MEMBER_016	DALLAS
0	AUTO	CREW_MEMBER_017	FERREIRA
0	AUTO	CREW_MEMBER_020	YUMI
0	AUTO	CREW_MEMBER_021	ALI
0	AUTO	CREW_MEMBER_022	SIREN
0	AUTO	CREW_MEMBER_023	BAUXI
0	AUTO	CREW_MEMBER_024	HANZO
0	AUTO	CREW_MEMBER_025	CHO
0	AUTO	CREW_MEMBER_026	CLOWN
0	AUTO	CREW_MEMBER_027	MOON
0	AUTO	CREW_MEMBER_030	COLIN
0	AUTO	CREW_MEMBER_031	ILSA
0	AUTO	CREW_MEMBER_032	LOUIS
0	AUTO	CREW_MEMBER_033	BLAINE
0	AUTO	CREW_MEMBER_034	KAISER
0	AUTO	CREW_MEMBER_035	NIELSEN
0	AUTO	CREW_MEMBER_036	TUOMAS
0	AUTO	CREW_MEMBER_037	DEITER
0	AUTO	CREW_MEMBER_040	TORQ
0	AUTO	CREW_MEMBER_041	DOC
0	AUTO	CREW_MEMBER_042	ICEMAN
0	AUTO	CREW_MEMBER_043	SNIPS
0	AUTO	CREW_MEMBER_044	BURNE
0	AUTO	CREW_MEMBER_045	SPIDER
0	AUTO	CREW_MEMBER_046	MUMBLES
0	AUTO	CREW_MEMBER_047	ZHANG
0	AUTO	CREW_MEMBER_050	NESTO
0	AUTO	CREW_MEMBER_051	LUNA
0	AUTO	CREW_MEMBER_052	KATIE
0	AUTO	CREW_MEMBER_053	LOCO
0	AUTO	CREW_MEMBER_054	STINA
0	AUTO	CREW_MEMBER_055	GARCIA
0	AUTO	CREW_MEMBER_056	CHITO
0	AUTO	CREW_MEMBER_057	RASCAL
0	AUTO	CREW_MEMBER_060	GREFF
0	AUTO	CREW_MEMBER_061	MATTY T
0	AUTO	CREW_MEMBER_062	OTTO
0	AUTO	CREW_MEMBER_063	GOOSE
0	AUTO	CREW_MEMBER_064	SMURRAY
0	AUTO	CREW_MEMBER_065	CHONG
0	AUTO	CREW_MEMBER_066	SMILEY
0	AUTO	CREW_MEMBER_067	PAX
0	AUTO	CREW_MEMBER_070	ANGELO
0	AUTO	CREW_MEMBER_071	ROSS
0	AUTO	CREW_MEMBER_072	DOYLE
0	AUTO	CREW_MEMBER_073	PIKA
0	AUTO	CREW_MEMBER_074	TREY
0	AUTO	CREW_MEMBER_075	MONK
0	AUTO	CREW_MEMBER_076	KOOL BOY
0	AUTO	CREW_MEMBER_077	TINY EIGHT
0	AUTO	CREW_MEMBER_080	KWAN
0	AUTO	CREW_MEMBER_081	DEIRDRE
0	AUTO	CREW_MEMBER_082	MALLORY
0	AUTO	CREW_MEMBER_083	SUKI
0	AUTO	CREW_MEMBER_084	HAWK
0	AUTO	CREW_MEMBER_085	LIA
0	AUTO	CREW_MEMBER_086	DISCO
0	AUTO	CREW_MEMBER_087	BUNNY
0	AUTO	CREW_MEMBER_090	ALEX
0	AUTO	CREW_MEMBER_091	GIBSON
0	AUTO	CREW_MEMBER_092	JOEL
0	AUTO	CREW_MEMBER_093	TROND
0	AUTO	CREW_MEMBER_094	SQUEEK
0	AUTO	CREW_MEMBER_095	LAPIERRE
0	AUTO	CREW_MEMBER_096	MOLLY
0	AUTO	CREW_MEMBER_097	STONE
0	AUTO	CREW_MEMBER_100	NIKKI
0	AUTO	CREW_MEMBER_101	NEVILLE
0	AUTO	CREW_MEMBER_102	SAL
0	AUTO	CREW_MEMBER_103	MANIC
0	AUTO	CREW_MEMBER_104	CROSS
0	AUTO	VINYL_PART_2T_IMPREZAWRXSTI	DE DOS TONOS
0	AUTO	TUTORIAL_HEADER_DRIFT	*DERRAPE*
0	AUTO	WORLD_MAP_REPUTATION_HEADER	Reputación
0	AUTO	CUST_VINYL_GROUP_UNIQUE	ÚNICO
0	AUTO	VINYL_PART_REWARD_BLACK_HEARTS	BLACK HEARTS
0	AUTO	WM_LEGEND_RACE_WAR	Guerra de Carreras
0	AUTO	VINYL_PART_MANUFACTURER_VAUXHALL	VAUXHALL
0	AUTO	DEMO_DRIFT_RACE	Carrera de derrapes
0	AUTO	PERCENTAGE_FILLER	%s%%
0	AUTO	VINYL_PART_BOSS_21ST_STREET	JEFE
0	AUTO	SMS_MESSAGE_006_FROM	Kenji
0	AUTO	OPTIONS_HUD_SCORE	Puntos
0	AUTO	OPTIONS_PC_CAR_REFLECTION_LOD	Detalles de Reflejos del Coche
0	AUTO	WM_INFO_HEADER_RACE_BEST_TIME	Mejor Tiempo
0	AUTO	HUD_CANYON_PLAYER_BEHIND_SCORING_ZONE_LEG_ONE	¡TE ESTÁS QUEDANDO ATRÁS!
0	AUTO	HUD_CANYON_PLAYER_BEHIND_SCORING_ZONE_LEG_TWO	¡REBASADO!
0	AUTO	MENU_SPLASH_START_PROMPT_REV	Oprime el botón A para continuar
0	AUTO	HUD_COOLDOWN	ZONA SEGURA
0	AUTO	PURSUIT_MILESTONE_01_DESC	El Largo de la Persecución duro más de %s minutos. Recompensa en efectivo: %d
0	AUTO	SMS_MESSAGE_035_SUBJECT	PONCHA LLANTAS
0	AUTO	FMV_BOSS_LOST_DEFEATED	HA PERDIDO
0	AUTO	CTRL_GAMEACTION_SHIFTUP	Aumentar Velocidad
0	AUTO	TIP_AUTOSCULPT_HEADER	AUTOSCULPT
0	AUTO	SMS_MESSAGE_007_FROM	Darius
0	AUTO	CAR_SELECT_DIALOG_SELL_CAR	¿Estás seguro que deseas vender este coche?
0	AUTO	COMMON_RACETYPE_DRIFT	Derrape
0	AUTO	PART_PERF_TURBO_1	Turbocargador de 1ra Etapa
0	AUTO	PART_PERF_TURBO_2	Inter-enfriador Aire a Aire
0	AUTO	PART_PERF_TURBO_3	Controlador Manual de Impulsor
0	AUTO	PART_PERF_TURBO_4	Turbocargador de 2da Etapa
0	AUTO	PART_PERF_TURBO_5	Inter-enfriador Aire a Agua
0	AUTO	PART_PERF_TURBO_6	Válvula de Escape
0	AUTO	PART_PERF_TURBO_7	Turbocargador de 3ra Etapa
0	AUTO	PART_PERF_TURBO_8	Válvula de Descarga Especial
0	AUTO	PART_PERF_TURBO_9	Controlador Electrónico de Impulsor
0	AUTO	RC_FINISHED_CARD_CHYRON	Tarjeta de recompensa- %s terminada por completar- %s
0	AUTO	VINYL_PART_NF_CHINA	CHINA
0	AUTO	MENU_SPLASH_LICENSED_BY_NINTENDO	Con Permiso de Nintendo
0	AUTO	OPTIONS_PC_AA_0	Apagado
0	AUTO	OPTIONS_PC_AA_1	2X
0	AUTO	OPTIONS_PC_AA_2	4X
0	AUTO	OPTIONS_PC_AA_3	6X
0	AUTO	OPTIONS_PC_RAIN	Lluvia
0	AUTO	VINYL_PART_NF_ITALY	ITALIA
0	AUTO	VINYL_PART_NF_JAPAN	JAPÓN
0	AUTO	VINYL_PART_MANUFACTURER_VOLKSWAGEN	VOLKSWAGEN
0	AUTO	COMMON_ABBREV_KMS	KMS
0	AUTO	COMMON_ABBREV_KPH	KM/H
0	AUTO	COMMON_ABBREV_MPH	MPH
0	AUTO	PART_NF_POLAND	POLONIA
0	AUTO	VINYL_PART_NF_SPAIN	ESPAÑA
0	AUTO	SMS_MESSAGE_008_FROM	Darius
